Subspace,Breakdown,Sig,Impact,Type,Breakdown_value
*;vagon;1986,Brand,0.548072423,2.71E-05,Point,Volkswagen
*;vagon;1993,Brand,0.548091329,9.87E-05,Point,BMW
*;other;1991,Brand,0.548091329,9.25E-05,Point,Mercedes-Benz
*;other;1999,Brand,0.547760642,0.001035362,Point,Mercedes-Benz
*;other;2003,Brand,0.548499173,0.001869563,Point,Mercedes-Benz
*;other;2007,Brand,0.534706218,0.010372986,Point,Mercedes-Benz
*;other;2011,Brand,0.543913411,0.007453807,Point,Volkswagen
*;other;2016,Brand,0.554180921,0.023311229,Point,Mercedes-Benz
*;other;1997,Brand,0.547980654,0.000465839,Point,BMW
*;other;2006,Brand,0.546791831,0.002553544,Point,Volkswagen
*;other;2012,Brand,0.536827475,0.015123325,Point,Mercedes-Benz
*;other;1994,Brand,0.547925475,0.000128958,Point,BMW
*;other;2008,Brand,0.547736378,0.009857958,Point,Mercedes-Benz
*;other;2001,Brand,0.548441554,0.001466858,Point,Mercedes-Benz
*;other;2013,Brand,0.548173689,0.008057452,Point,Toyota
*;other;1998,Brand,0.54720032,0.00071266,Point,BMW
*;other;2010,Brand,0.546178799,0.005868481,Point,Audi
*;other;1989,Brand,0.548069135,2.22E-05,Point,Volkswagen
*;other;2009,Brand,0.545858979,0.003758884,Point,Mercedes-Benz
*;other;1996,Brand,0.548176816,0.000183872,Point,Mercedes-Benz
*;other;2014,Brand,0.539175493,0.006801948,Point,Mercedes-Benz
*;other;2000,Brand,0.548297544,0.0011591,Point,Mercedes-Benz
*;other;2004,Brand,0.547263101,0.00292641,Point,BMW
*;other;1987,Brand,0.548066258,1.79E-05,Point,Volkswagen
*;other;1990,Brand,0.548097905,0.000108596,Point,Mitsubishi
*;other;2005,Brand,0.544983354,0.003830063,Point,Mercedes-Benz
*;other;1995,Brand,0.548088229,0.000222128,Point,BMW
*;other;2002,Brand,0.546164883,0.001196874,Point,BMW
*;other;2015,Brand,0.551084139,0.006922983,Point,Mercedes-Benz
*;other;1988,Brand,0.548077355,6.05E-05,Point,Toyota
*;other;1980,Brand,0.548118266,9.60E-05,Point,Mercedes-Benz
*;other;1985,Brand,0.548089685,5.31E-05,Point,BMW
*;other;1993,Brand,0.548134895,0.000120936,Point,Volkswagen
*;other;1984,Brand,0.548065025,1.60E-05,Point,Volkswagen
*;other;1983,Brand,0.548084753,4.57E-05,Point,BMW
*;hatch;1991,Brand,0.548061715,9.25E-05,Point,Renault
*;hatch;1999,Brand,0.548054609,0.000280115,Point,Volkswagen
*;hatch;2003,Brand,0.548117964,0.000403532,Point,Volkswagen
*;hatch;2007,Brand,0.54621775,0.002192266,Point,Volkswagen
*;hatch;2011,Brand,0.547716448,0.002606904,Point,Audi
*;hatch;2016,Brand,0.547586471,0.002644912,Point,Toyota
*;hatch;1997,Brand,0.548052961,0.000148702,Point,Volkswagen
*;hatch;2006,Brand,0.547903543,0.001271052,Point,Toyota
*;hatch;2012,Brand,0.545920637,0.004020631,Point,Volkswagen
*;hatch;1994,Brand,0.548096396,0.000192498,Point,Volkswagen
*;hatch;2008,Brand,0.547012803,0.00274408,Point,Toyota
*;hatch;2001,Brand,0.547934959,0.000497184,Point,Volkswagen
*;hatch;2013,Brand,0.546938607,0.004287005,Point,Toyota
*;hatch;1998,Brand,0.548184616,0.000195584,Point,Volkswagen
*;hatch;2010,Brand,0.547036136,0.00214341,Point,Volkswagen
*;hatch;1989,Brand,0.548111057,0.000150553,Point,Volkswagen
*;hatch;2009,Brand,0.547314758,0.000813852,Point,Renault
*;hatch;1996,Brand,0.548105375,0.00031763,Point,Volkswagen
*;hatch;2014,Brand,0.547005923,0.003810201,Point,Volkswagen
*;hatch;2000,Brand,0.548211702,0.000460286,Point,Volkswagen
*;hatch;2004,Brand,0.548172767,0.000626882,Point,Volkswagen
*;hatch;1987,Brand,0.54811229,0.000144822,Point,Volkswagen
*;hatch;1990,Brand,0.54806708,1.91E-05,Point,Mitsubishi
*;hatch;2005,Brand,0.547963177,0.000861979,Point,Volkswagen
*;hatch;1995,Brand,0.548121743,0.000132043,Point,Toyota
*;hatch;2002,Brand,0.548040913,0.000405988,Point,Volkswagen
*;hatch;2015,Brand,0.549207967,0.002773904,Point,Mercedes-Benz
*;hatch;1992,Brand,0.548105714,9.81E-05,Point,Volkswagen
*;hatch;1988,Brand,0.548069135,2.22E-05,Point,Renault
*;hatch;1986,Brand,0.548092562,5.74E-05,Point,Volkswagen
*;hatch;1985,Brand,0.548072423,4.87E-05,Point,Volkswagen
*;hatch;1993,Brand,0.548170651,0.00021348,Point,Volkswagen
*;hatch;1984,Brand,0.548069949,2.34E-05,Point,Volkswagen
*;hatch;1982,Brand,0.548070368,2.41E-05,Point,Volkswagen
*;*;*,Year,0.487605759,1,Trend,
BMW;*;*,Year,0.18766482,0.194219557,Trend,
Mercedes-Benz;*;*,Year,0.272189308,0.321814526,Trend,
Audi;*;*,Year,0.018052026,0.10085118,Trend,
Toyota;*;*,Year,0.117096228,0.14580479,Trend,
Renault;*;*,Year,-0.063784438,0.045215569,Trend,
Volkswagen;*;*,Year,0.079142145,0.147070117,Trend,
Mitsubishi;*;*,Year,-0.074723349,0.04502426,Trend,
*;sedan;*,Year,0.201923925,0.308344476,Trend,
*;van;*,Year,0.051427703,0.100153111,Trend,
*;crossover;*,Year,0.477143941,0.392861672,Trend,
*;vagon;*,Year,-0.071830896,0.048001974,Trend,
*;other;*,Year,0.043553627,0.115913669,Trend,
*;hatch;*,Year,-0.089718216,0.034725098,Trend,
BMW;sedan;*,Year,-0.032795272,0.076037114,Trend,
BMW;crossover;*,Year,0.325275138,0.090606523,Trend,
BMW;vagon;*,Year,-0.118491832,0.007503415,Trend,
BMW;other;*,Year,-0.113588906,0.017282185,Trend,
BMW;hatch;*,Year,-0.116378097,0.00279032,Trend,
Mercedes-Benz;sedan;*,Year,-0.019622134,0.10338899,Trend,
Mercedes-Benz;van;*,Year,-0.015298163,0.039489893,Trend,
Mercedes-Benz;crossover;*,Year,0.37405499,0.11711196,Trend,
Mercedes-Benz;vagon;*,Year,-0.133249937,0.00294307,Trend,
Mercedes-Benz;other;*,Year,-0.02520661,0.05472243,Trend,
Mercedes-Benz;hatch;*,Year,-0.114823193,0.004158183,Trend,
Audi;sedan;*,Year,-0.092245263,0.036549868,Trend,
Audi;van;*,Year,-0.141307344,3.70E-05,Trend,
Audi;crossover;*,Year,0.056935225,0.03524802,Trend,
Audi;vagon;*,Year,-0.128119968,0.012264392,Trend,
Audi;other;*,Year,-0.105373891,0.012220299,Trend,
Audi;hatch;*,Year,-0.126010365,0.00453158,Trend,
Toyota;sedan;*,Year,-0.086590975,0.034399151,Trend,
Toyota;van;*,Year,-0.125824503,0.002110831,Trend,
Toyota;crossover;*,Year,0.126015068,0.088887956,Trend,
Toyota;vagon;*,Year,-0.134959634,0.002243185,Trend,
Toyota;other;*,Year,-0.10143475,0.010921382,Trend,
Toyota;hatch;*,Year,-0.125667004,0.007242284,Trend,
Renault;sedan;*,Year,-0.133341054,0.005122122,Trend,
Renault;van;*,Year,-0.105565093,0.018317976,Trend,
Renault;crossover;*,Year,-0.103850468,0.003246687,Trend,
Renault;vagon;*,Year,-0.121905806,0.011170774,Trend,
Renault;other;*,Year,-0.122452386,0.003627285,Trend,
Renault;hatch;*,Year,-0.134333891,0.003730725,Trend,
Volkswagen;sedan;*,Year,-0.074670229,0.040748497,Trend,
Volkswagen;van;*,Year,-0.073819481,0.039654447,Trend,
Volkswagen;crossover;*,Year,0.021327087,0.031034876,Trend,
Volkswagen;vagon;*,Year,-0.12238894,0.011116968,Trend,
Volkswagen;other;*,Year,-0.117037448,0.013359334,Trend,
Volkswagen;hatch;*,Year,-0.125505916,0.011155996,Trend,
Mitsubishi;sedan;*,Year,-0.117134523,0.012098734,Trend,
Mitsubishi;van;*,Year,-0.138531593,0.000542942,Trend,
Mitsubishi;crossover;*,Year,-0.090951145,0.02672565,Trend,
Mitsubishi;vagon;*,Year,-0.130109587,0.000760171,Trend,
Mitsubishi;other;*,Year,-0.132118889,0.003780753,Trend,
Mitsubishi;hatch;*,Year,-0.139104381,0.00111601,Trend,
