Subspace,Breackdown,Breackdown Top 1 Value,Measure,Predicted Measure,Error,Sig,Impact
Audi;*;1986,Body,sedan,5499.0,-1,5500.0,0.5480995407791096,6.786004337729479e-05
Audi;*;1980,Body,sedan,600.0,-1,601.0,0.5480592710530605,7.4042600520779905e-06
Audi;*;1985,Body,sedan,1852.5,-1,1853.5,0.5480695666363324,2.2860652910790796e-05
Audi;*;1993,Body,sedan,13990.0,-1,13991.0,0.5481693355331803,0.0001726426635476185
Toyota;*;1991,Body,other,2999.0,-1,3000.0,0.5480789908684492,6.41579133512558e-05
Toyota;*;1999,Body,crossover,39700.0,28101.279477160333,11598.720522839667,0.5481496715030889,0.0007681919804030915
Toyota;*;2003,Body,crossover,116100.0,162896.08845818782,-46796.08845818782,0.5476696420352851,0.0020836698425555278
Toyota;*;2007,Body,sedan,402639.0,-1,402640.0,0.5513623446676418,0.01108596666080667
Toyota;*;2011,Body,crossover,675388.0,8681268.988573898,-8005880.988573898,0.4818871062496309,0.010585414000419359
Toyota;*;2016,Body,crossover,1576390.44,907189.229193404,669201.210806596,0.5535504125847276,0.025662648646555014
Toyota;*;1997,Body,crossover,8800.0,-1,8801.0,0.5481266746837105,0.00010859581409714386
Toyota;*;2006,Body,crossover,248799.0,297169.8722515872,-48370.87225158722,0.547656695693388,0.005358512361422522
Toyota;*;2012,Body,crossover,800480.0,1219563.9120584156,-419083.9120584156,0.5446076730958173,0.014287840196860437
Toyota;*;1994,Body,crossover,24000.0,22098.631429865367,1901.368570134633,0.5480699601166092,0.0004134045195743545
Toyota;*;2008,Body,crossover,605497.0,8103481.646119296,-7497984.646119296,0.48608917947783264,0.017381438770085984
Toyota;*;2001,Body,crossover,35000.0,9888.293791912734,25111.706208087264,0.5482607438280952,0.0006608302096479606
Toyota;*;2013,Body,crossover,734465.0,1502168.2021017084,-767703.2021017084,0.5417379634959469,0.016124590307112583
Toyota;*;1998,Body,sedan,6400.0,-1,6401.0,0.5481069469353217,7.89787738888319e-05
Toyota;*;2010,Body,crossover,344650.0,277915.2557882821,66734.74421171792,0.5486028478175199,0.0061017149641498505
Toyota;*;1989,Body,vagon,5199.0,-1,5200.0,0.5480970747966338,9.747708358560674e-05
Toyota;*;2009,Body,crossover,194899.0,611661.7064607689,-416762.70646076894,0.544626772802538,0.005703291730747534
Toyota;*;1996,Body,crossover,10500.0,6436.365242290583,4063.6347577094166,0.5480877339238954,0.0002301490832854242
Toyota;*;2014,Body,crossover,583900.0,5393829.500518963,-4809929.500518963,0.5083433702689936,0.011445173847864828
Toyota;*;2000,Body,crossover,56890.0,37025.406143909626,19864.593856090374,0.5482176147279894,0.0008970137648758285
Toyota;*;2004,Body,crossover,117255.0,349176.84301650093,-231921.84301650093,0.5461473744567215,0.0022787103927606822
Toyota;*;1987,Body,sedan,4000.0,-1,4001.0,0.5480872190681442,7.83617522178254e-05
Toyota;*;2005,Body,crossover,172800.0,348778.8876195395,-175978.8876195395,0.5466074594085338,0.0035195779944550126
Toyota;*;1995,Body,hatch,8200.0,-1,8201.0,0.5481217427577523,0.00013574476762142983
Toyota;*;2002,Body,crossover,50300.0,60810.299870437164,-10510.299870437164,0.5479679344585638,0.0010211708655157561
Toyota;*;2015,Body,crossover,428015.5,-1,428016.5,0.5515707160592901,0.009310695726023272
Toyota;*;1992,Body,van,3300.0,-1,3301.0,0.548081465084515,4.072343028642895e-05
Toyota;*;1988,Body,other,2800.0,-1,2801.0,0.5480773550900249,3.455321357636396e-05
Toyota;*;1979,Body,sedan,600.0,-1,601.0,0.5480592710530605,7.4042600520779905e-06
Toyota;*;1985,Body,hatch,1750.0,-1,1751.0,0.548068724084824,3.5170235247370456e-05
Toyota;*;1993,Body,crossover,16500.0,-1,16501.0,0.5481899670739662,0.00020361715143214475
Renault;*;1991,Body,hatch,3100.0,-1,3101.0,0.5480798210873373,3.825534360240295e-05
Renault;*;1999,Body,van,6600.0,-1,6601.0,0.5481085909188917,0.00013204263759539084
Renault;*;2003,Body,van,42198.0,43531.44618696046,-1333.4461869604565,0.5480433697905107,0.0010439636460427362
Renault;*;2007,Body,van,123400.0,269373.1236758502,-145973.12367585022,0.546854206488471,0.0025464237553769822
Renault;*;2011,Body,vagon,184211.0,160075.95670883765,24135.04329116235,0.5482527161047325,0.005130658598753242
Renault;*;2016,Body,crossover,126593.41000000002,75779.27993674266,50814.130063257355,0.5484719989168546,0.002801493603528354
Renault;*;1997,Body,hatch,3750.0,47095.20251095222,-43345.20251095222,0.547698011688561,0.00010057453237405938
Renault;*;2006,Body,van,98198.0,114216.84612248867,-16018.84612248867,0.5479226524192101,0.0023508155452345017
Renault;*;2012,Body,van,408594.0,1057388.196131226,-648794.1961312259,0.5427170321281537,0.010602851032842002
Renault;*;1994,Body,hatch,3400.0,-1,3401.0,0.5480822870827947,7.280855717876691e-05
Renault;*;2008,Body,van,95948.0,363230.14085291134,-267282.14085291134,0.5458565330058245,0.0032843199717336544
Renault;*;2001,Body,van,20450.0,24019.240626907547,-3569.2406269075473,0.5480249913314085,0.00036032831543437543
Renault;*;2013,Body,van,119598.0,227345.1681503257,-107747.16815032571,0.5471685246430482,0.004083375376120491
Renault;*;1998,Body,van,3800.0,-1,3801.0,0.5480855750738522,8.514899059889689e-05
Renault;*;2010,Body,van,90290.0,424370.0004717643,-334080.0004717643,0.5453070479624633,0.002686364270361256
Renault;*;2009,Body,van,111147.0,353701.27853585425,-242554.27853585425,0.5460599243667663,0.002389675570074491
Renault;*;1996,Body,hatch,3700.0,-1,3701.0,0.5480847530763971,4.565960365448094e-05
Renault;*;2014,Body,van,59348.0,127176.49499257797,-67828.49499257797,0.547496729852567,0.0017560066543842363
Renault;*;2000,Body,van,12500.0,-1,12501.0,0.5481570880629675,0.00024248951670555419
Renault;*;2004,Body,vagon,38150.0,117875.6144315618,-79725.6144315618,0.5473989169452314,0.0013802774780415387
Renault;*;1987,Body,hatch,2335.6,-1,2336.6,0.5480735377225269,5.226913979430257e-05
Renault;*;1990,Body,sedan,2500.0,-1,2501.0,0.5480748890908573,3.085108355032496e-05
Renault;*;2005,Body,van,105650.0,154668.45239852674,-49018.452398526744,0.547651371904067,0.0027069234324391925
Renault;*;2002,Body,van,36700.0,-1,36701.0,0.5483560010256113,0.0005522343955508168
Renault;*;2015,Body,van,24193.65,61264.15510765238,-37070.50510765238,0.5477495952062117,0.0006737491625868265
Renault;*;1988,Body,sedan,2199.0,-1,2200.0,0.5480724148698286,4.9349393247099805e-05
Renault;*;1986,Body,sedan,1350.0,-1,1351.0,0.5480654360768666,1.665958511717548e-05
Volkswagen;*;1991,Body,sedan,22349.0,-1,22350.0,0.5482380438127088,0.000316519776792914
Volkswagen;*;1999,Body,van,30199.0,45957.28609677146,-15758.286096771459,0.547924794321302,0.001065571744961384
Volkswagen;*;2003,Body,van,93399.0,144583.56246715708,-51184.562467157084,0.5476335641407826,0.0026129386915114826
Volkswagen;*;2007,Body,sedan,219394.0,668449.6720232004,-449055.67202320043,0.5443610455306014,0.008529942048228828
Volkswagen;*;2011,Body,sedan,435698.0,1288891.3741635925,-853193.3741635925,0.541033900778204,0.018586679540496396
Volkswagen;*;2016,Body,sedan,445048.32,5053427.503254084,-4608379.183254084,0.5100118032439547,0.012261541646296765
Volkswagen;*;1997,Body,van,19200.0,33673.5508138578,-14473.5508138578,0.5479353553114924,0.0005534684388928298
Volkswagen;*;2006,Body,sedan,152249.0,955297.102588889,-803048.102588889,0.5414468928430058,0.005301437856854422
Volkswagen;*;2012,Body,sedan,576821.0,1435503.45599525,-858682.45599525,0.5409886904834661,0.021029894451177124
Volkswagen;*;1994,Body,hatch,9099.0,61308.98103620739,-52209.98103620739,0.5476251340596895,0.0003381155352781414
Volkswagen;*;2008,Body,van,298450.0,1261076.9960562137,-962626.9960562137,0.5401324618565976,0.010760179218515239
Volkswagen;*;2001,Body,van,54899.0,103534.67809084975,-48635.678090849746,0.5476545187121521,0.0016221376326426664
Volkswagen;*;2013,Body,van,584022.0,922852.7762885658,-338830.77628856583,0.5452679643493955,0.0176735615100073
Volkswagen;*;1998,Body,sedan,19400.0,29951.957324926705,-10551.957324926705,0.5479675920230986,0.000757690271562561
Volkswagen;*;2010,Body,van,198030.0,182191.45858330588,15838.54141669412,0.548184521851036,0.006120583486849229
Volkswagen;*;1989,Body,sedan,12200.0,68624.60429843327,-56424.604298433274,0.547590484943604,0.0002579150584807167
Volkswagen;*;2009,Body,van,110549.0,239083.96138978616,-128534.96138978616,0.546997597819385,0.0032060322621163496
Volkswagen;*;1996,Body,hatch,17000.0,56143.5520469399,-39143.5520469399,0.547732553030732,0.0006176386926775057
Volkswagen;*;2014,Body,crossover,264750.0,631355.5095426419,-366605.5095426419,0.5450394588213775,0.010287780639954282
Volkswagen;*;2000,Body,van,41100.0,188067.6045840116,-146967.6045840116,0.546846028840343,0.0016214959301048195
Volkswagen;*;2004,Body,van,105949.0,244730.42995243933,-138781.42995243933,0.5469133434230069,0.003292378274756999
Volkswagen;*;1987,Body,hatch,7050.0,3015.960209149567,4034.039790850433,0.5480874906542027,0.00012834050756935185
Volkswagen;*;1990,Body,sedan,12050.0,-1,12051.0,0.5481533891535558,0.00018078734960490426
Volkswagen;*;2005,Body,van,145518.0,181008.33445775215,-35490.33445775215,0.5477625854682774,0.004819630314832286
Volkswagen;*;1995,Body,van,24700.0,69321.72000125643,-44621.72000125643,0.547687517496274,0.000688583844409833
Volkswagen;*;2002,Body,van,91180.0,144837.39136812332,-53657.391368123324,0.5476132347004325,0.002240751219560362
Volkswagen;*;2015,Body,crossover,451900.0,826631.1161934137,-374731.11619341373,0.544972605815795,0.011069424309806987
Volkswagen;*;1992,Body,hatch,6250.0,8986.284846832417,-2736.2848468324173,0.5480318383251942,0.00022397886657535922
Volkswagen;*;1988,Body,vagon,4750.0,5197.754694210571,-447.75469421057096,0.5480506502367523,0.0001517873310675988
Volkswagen;*;1986,Body,hatch,4650.0,-1,4651.0,0.548092562043898,8.453196892789039e-05
Volkswagen;*;1980,Body,sedan,1296.75,-1,1297.75,0.5480649983605586,1.600245703755356e-05
Volkswagen;*;1985,Body,hatch,2200.0,-1,2201.0,0.5480724230898351,2.7148953524285966e-05
Volkswagen;*;1993,Body,hatch,14150.0,21445.905293193857,-7295.905293193857,0.5479943575377565,0.0005312556587365959
Volkswagen;*;1984,Body,sedan,2500.0,3629.7698550091714,-1129.7698550091714,0.5480450440256871,7.032813006132078e-05
Volkswagen;*;1982,Body,hatch,1950.0,-1,1951.0,0.5480703680875664,2.406384516925347e-05
Mitsubishi;*;1991,Body,crossover,6500.0,2483.520575008689,4016.479424991311,0.5480873463085415,0.0001357324271880097
Mitsubishi;*;1999,Body,crossover,11300.0,21445.708425211225,-10145.708425211225,0.5479709314966517,0.0003319453185680764
Mitsubishi;*;2003,Body,other,24599.0,7329.050509829955,17269.949490170045,0.5481962876107815,0.0004991581914108378
Mitsubishi;*;2007,Body,sedan,252790.0,-1,252791.0,0.5501316183164164,0.006249787824757991
Mitsubishi;*;2011,Body,crossover,187999.0,43107.01949465204,144891.98050534795,0.5492451323871722,0.0031808454375058647
Mitsubishi;*;2016,Body,crossover,267566.85000000003,-1,267567.85000000003,0.5502530038429602,0.004021858932542814
Mitsubishi;*;1997,Body,sedan,10000.0,18854.263365081108,-8854.263365081108,0.5479815474945469,0.00029111082438086633
Mitsubishi;*;2006,Body,crossover,125800.0,932454.3711777313,-806654.3711777313,0.5414171934183755,0.0035540324845640156
Mitsubishi;*;2012,Body,crossover,164150.0,140608.732606668,23541.267393332004,0.548247835528247,0.002556789719449891
Mitsubishi;*;1994,Body,other,3950.0,-1,3951.0,0.5480868080696485,8.453196892789039e-05
Mitsubishi;*;2008,Body,crossover,688696.0,3464907.260610023,-2776211.260610023,0.5251668454680664,0.012638010631622999
Mitsubishi;*;2001,Body,crossover,16000.0,13031.53124254749,2968.4687574525105,0.5480787316819395,0.00034181766530418046
Mitsubishi;*;2013,Body,crossover,132700.0,77811.64207991918,54888.357920080816,0.5485054848253157,0.002422427080371516
Mitsubishi;*;1998,Body,sedan,9000.0,-1,9001.0,0.5481283186573793,0.00011106390078116986
Mitsubishi;*;2010,Body,sedan,50400.0,-1,50401.0,0.5484686033988689,0.0007268515284456561
Mitsubishi;*;1989,Body,hatch,5300.0,-1,5301.0,0.5480979050109412,0.00011351964703177573
Mitsubishi;*;2009,Body,crossover,133699.0,6345763.836237977,-6212064.836237977,0.49673406185712216,0.0030005640456711854
Mitsubishi;*;1996,Body,sedan,9500.0,1560.548691017282,7939.451308982718,0.5481195928574638,0.00015226860797098389
Mitsubishi;*;2014,Body,crossover,72300.0,-1,72301.0,0.5486485947102316,0.0011427241347040365
Mitsubishi;*;2000,Body,crossover,18450.0,31858.907777384713,-13408.907777384713,0.5479441070378566,0.0004781917950300369
Mitsubishi;*;2004,Body,crossover,32500.0,216359.67637653826,-183859.67637653826,0.5465426501518622,0.000805830302334488
Mitsubishi;*;1987,Body,sedan,2500.0,-1,2501.0,0.5480748890908573,3.085108355032496e-05
Mitsubishi;*;1990,Body,other,5300.0,-1,5301.0,0.5480979050109412,8.453196892789039e-05
Mitsubishi;*;2005,Body,sedan,37199.0,68883.49374300205,-31684.49374300205,0.5477938723021364,0.0009174988843532442
Mitsubishi;*;2002,Body,crossover,17899.0,18837.685327613322,-938.6853276133224,0.5480466147544807,0.00031960488514794645
Mitsubishi;*;2015,Body,crossover,47700.0,-1,47701.0,0.5484464119985191,0.0005886386741402002
Mitsubishi;*;1992,Body,van,4200.0,-1,4201.0,0.5480888630616115,7.279621674534678e-05
Mitsubishi;*;1986,Body,crossover,5500.0,-1,5501.0,0.5480995489990481,9.230644198257228e-05
Mitsubishi;*;1993,Body,sedan,3250.0,-1,3251.0,0.548081054085298,7.89695185637668e-05
*;sedan;1991,Brand,BMW,32299.0,134088.06521695535,-101789.06521695535,0.5472175133032698,0.0011303466799836462
*;sedan;1999,Brand,BMW,108048.0,285261.5638906398,-177213.5638906398,0.546597305881021,0.0027494115447047
*;sedan;2003,Brand,Mercedes-Benz,229899.0,1434445.0465880074,-1204546.0465880074,0.5381389734110525,0.007086901125812508
*;sedan;2007,Brand,Mercedes-Benz,530300.0,1533155.7270732422,-1002855.7270732422,0.5398010331224811,0.021735452191543343
*;sedan;2011,Brand,Mercedes-Benz,1736555.0,5408178.084826379,-3671623.084826379,0.517763503255708,0.0420229149468689
*;sedan;2016,Brand,BMW,553486.25,2250468.4622388873,-1696982.2122388873,0.5340782373470979,0.019821084457208607
*;sedan;1997,Brand,BMW,119950.0,801116.6236477441,-681166.6236477441,0.542450510645416,0.0034589988067955943
*;sedan;2006,Brand,Mercedes-Benz,285555.0,457061.5350951365,-171506.5350951365,0.546644238150045,0.011214356530109703
*;sedan;2012,Brand,Mercedes-Benz,681675.0,4879993.634164089,-4198318.634164089,0.5134057115726361,0.030169866944666945
*;sedan;1994,Brand,Mercedes-Benz,48500.0,101721.93013102851,-53221.93013102851,0.5476168146916066,0.0013407880910971228
*;sedan;2008,Brand,Toyota,596299.0,1634142.5414377355,-1037843.5414377355,0.5395127597508595,0.023211960369395056
*;sedan;2001,Brand,BMW,263244.0,1724716.174075485,-1461472.174075485,0.5360207734498477,0.0063570755529126005
*;sedan;2013,Brand,BMW,595099.0,2972117.9851585412,-2377018.9851585412,0.5284647556542104,0.02108666624491343
*;sedan;1998,Brand,BMW,131097.0,292397.7816549878,-161300.78165498778,0.5467281644647006,0.003276224647410049
*;sedan;2010,Brand,Mercedes-Benz,552099.0,1674670.6658560727,-1122571.6658560727,0.5388145777493571,0.014552419089388023
*;sedan;1989,Brand,Volkswagen,12200.0,30782.57817458213,-18582.57817458213,0.547901577496424,0.0005472858817493447
*;sedan;2009,Brand,Audi,198395.0,770459.4147169609,-572064.4147169609,0.5433486697820633,0.00834882150692158
*;sedan;1996,Brand,BMW,73887.0,274797.5627600682,-200910.56276006822,0.5464024245068321,0.0023540981005242562
*;sedan;2014,Brand,Mercedes-Benz,1172549.0,4445338.732996889,-3272789.7329968894,0.5210620009052181,0.030989803596443984
*;sedan;2000,Brand,Mercedes-Benz,186546.0,2919001.737321921,-2732455.737321921,0.52552841814524,0.005688888593881229
*;sedan;2004,Brand,BMW,206448.0,916508.7389660667,-710060.7389660667,0.5422126099017633,0.007898432708387096
*;sedan;1987,Brand,Audi,10861.0,7452.279040480109,3408.720959519891,0.5480823505489406,0.0003228380787040205
*;sedan;1990,Brand,BMW,23149.0,32245.69039705426,-9096.690397054259,0.5479795546869834,0.0005565412068144421
*;sedan;2005,Brand,BMW,212766.0,328001.81599587516,-115235.81599587516,0.5471069505320524,0.007831757346618133
*;sedan;1995,Brand,BMW,62289.0,508129.04849742743,-445840.04849742743,0.5443875066389736,0.00173736025948642
*;sedan;2002,Brand,BMW,161699.0,316452.85827833205,-154753.85827833205,0.5467820015422313,0.004484328398373935
*;sedan;2015,Brand,Mercedes-Benz,927005.0,2239368.2257805206,-1312363.2257805206,0.5372502144394324,0.024734925836517527
*;sedan;1992,Brand,Audi,22200.0,140549.89426754625,-118349.89426754625,0.5470813452288196,0.0008255749958066959
*;sedan;1988,Brand,BMW,21648.0,47465.24819445131,-25817.248194451313,0.5478421048313655,0.0005873676094979268
*;sedan;1986,Brand,Audi,5499.0,16729.107965290295,-11230.107965290295,0.5479620174376616,0.000221868652460517
*;sedan;1980,Brand,Volkswagen,1296.75,-1,1297.75,0.5480649983605586,2.3406717089631546e-05
*;sedan;1979,Brand,Mercedes-Benz,4940.0,-1,4941.0,0.5480949458302705,6.836600114752011e-05
*;sedan;1985,Brand,Mercedes-Benz,16350.0,188398.68152337897,-172048.68152337897,0.5466397797877041,0.0003504991602152419
*;sedan;1993,Brand,BMW,39800.0,51808.363470673416,-12008.363470673416,0.5479556199509521,0.000969217640817009
*;sedan;1969,Brand,Mercedes-Benz,34999.0,-1,35000.0,0.5483420199774952,0.0004319028292711293
*;sedan;1984,Brand,Volkswagen,2500.0,-1,2501.0,0.5480748890908573,3.085108355032496e-05
*;sedan;1978,Brand,Mercedes-Benz,7800.0,-1,7801.0,0.5481184548029877,9.625538067701388e-05
*;sedan;1983,Brand,Mercedes-Benz,2400.0,-1,2401.0,0.5480740670907227,2.9617040208311962e-05
*;van;1999,Brand,Mercedes-Benz,65300.0,130912.0810572814,-65612.0810572814,0.5475149519192418,0.001370997472109601
*;van;2003,Brand,Volkswagen,93399.0,366928.32441980817,-273529.32441980817,0.5458051468303206,0.001971964239236511
*;van;2007,Brand,Mercedes-Benz,162125.0,-1,162126.0,0.5493867417112462,0.005377023011552717
*;van;2011,Brand,Volkswagen,381586.0,1377780.2500766634,-996194.2500766634,0.5398559163350447,0.008330224473757444
*;van;2016,Brand,Mercedes-Benz,780531.0,907015.1524335654,-126484.15243356535,0.5470144609041776,0.012312743832217563
*;van;1997,Brand,Volkswagen,19200.0,196575.24104446056,-177375.24104446056,0.5465959763047967,0.0003220853122653926
*;van;2006,Brand,Volkswagen,112450.0,694940.2736480195,-582490.2736480195,0.5432628507641972,0.004200634174478566
*;van;2012,Brand,Renault,408594.0,635688.0896811849,-227094.08968118485,0.5461870812212327,0.013208200357800105
*;van;2008,Brand,Volkswagen,298450.0,1529870.5528471803,-1231420.5528471803,0.5379174590246908,0.007238244201276982
*;van;2001,Brand,Volkswagen,54899.0,1199908.0544522225,-1145009.0544522225,0.5386296676466358,0.00151044436975707
*;van;2013,Brand,Volkswagen,584022.0,5921871.70480191,-5337849.70480191,0.5039726309806758,0.014913586554294969
*;van;1998,Brand,Mercedes-Benz,32900.0,59672.92571627129,-26772.92571627129,0.5478342485960502,0.0005824684574301353
*;van;2010,Brand,Volkswagen,198030.0,99705.57379496435,98324.42620503565,0.5488624625537954,0.004609398691086952
*;van;2009,Brand,Renault,111147.0,334964.91518104874,-223817.91518104874,0.5462140264711294,0.00344910177919265
*;van;1996,Brand,Mercedes-Benz,19600.0,-1,19601.0,0.5482154480801575,0.0002998725321091586
*;van;2014,Brand,Mercedes-Benz,241700.0,417330.12768163945,-175630.12768163945,0.5466103274775932,0.005219472698077918
*;van;2000,Brand,Mercedes-Benz,46498.0,314443.4741735432,-267945.4741735432,0.5458510767974998,0.0012352527044881712
*;van;2004,Brand,Volkswagen,105949.0,410943.01407937234,-304994.01407937234,0.5455463225533469,0.0028018707271736725
*;van;2005,Brand,Volkswagen,145518.0,1603120.8637556867,-1457602.8637556867,0.5360526812907838,0.004669200431440901
*;van;1995,Brand,Volkswagen,24700.0,-1,24701.0,0.5482573680129428,0.0003048087054772106
*;van;2002,Brand,Volkswagen,91180.0,257049.7687466046,-165869.7687466046,0.5466905919699829,0.0022827333740556444
*;van;2015,Brand,Volkswagen,160457.54,1428818.10699697,-1268360.56699697,0.5376129600339448,0.0036237829589369397
*;van;1992,Brand,Volkswagen,5200.0,6343.01231692276,-1143.01231692276,0.5480449351716535,0.0001567235044356508
*;van;1988,Brand,Volkswagen,4050.0,-1,4051.0,0.5480876300665883,4.997875535152644e-05
*;van;1985,Brand,Toyota,1100.0,-1,1101.0,0.548063381070219,1.3574476762142983e-05
*;van;1993,Brand,Volkswagen,8000.0,-1,8001.0,0.5481200987807826,9.872346736103988e-05
*;crossover;1991,Brand,Mitsubishi,6500.0,-1,6501.0,0.5481077689272098,8.02128172308449e-05
*;crossover;1999,Brand,Toyota,39700.0,16673.991997380577,23026.008002619423,0.5482436003169755,0.0007404260052077991
*;crossover;2003,Brand,Toyota,116100.0,622886.8028592631,-506786.80285926315,0.5438859473112898,0.0032578620824808956
*;crossover;2007,Brand,Toyota,362656.0,540891.8746719101,-178235.87467191007,0.5465888987468189,0.019187411839388324
*;crossover;2011,Brand,BMW,734175.0,2642979.194969505,-1908804.194969505,0.5323303901440677,0.02635743812471883
*;crossover;2016,Brand,Mercedes-Benz,5314413.0,15050131.894936554,-9735718.894936554,0.46759320714176467,0.1306684871425424
*;crossover;1997,Brand,Mercedes-Benz,15000.0,13044.973387486762,1955.0266125132384,0.548070401186368,0.00037996194500580224
*;crossover;2006,Brand,Toyota,248799.0,1054465.4531835194,-805666.4531835194,0.5414253294399254,0.009379321740102954
*;crossover;2012,Brand,Toyota,800480.0,3358875.9634110546,-2558395.9634110546,0.5269665456501917,0.02353777249255333
*;crossover;1994,Brand,Toyota,24000.0,-1,24001.0,0.5482516143285255,0.0002961704020831196
*;crossover;2008,Brand,Mitsubishi,688696.0,7252424.579897591,-6563728.579897591,0.49382242810395865,0.035023248344903286
*;crossover;2001,Brand,Toyota,35000.0,30360.16553312542,4639.834466874581,0.5480924702637058,0.0007651068720480591
*;crossover;2013,Brand,Mercedes-Benz,1463599.0,8914650.789540557,-7451051.789540557,0.48647756291675254,0.04334286004591942
*;crossover;1998,Brand,Mercedes-Benz,13799.0,-1,13800.0,0.5481677655580164,0.00017028564076437366
*;crossover;2010,Brand,BMW,392200.0,1964088.8440675135,-1571888.8440675135,0.5351101377045564,0.015990610221470233
*;crossover;2009,Brand,BMW,286700.0,1029117.5960882287,-742417.5960882287,0.5419461805997231,0.012008451080261648
*;crossover;1996,Brand,Toyota,10500.0,-1,10501.0,0.5481406484335882,0.00014746817937055331
*;crossover;2014,Brand,Toyota,583900.0,2097412.3187129353,-1513512.3187129353,0.5355916077046481,0.028708525159488574
*;crossover;2000,Brand,Toyota,56890.0,193737.84286788414,-136847.84286788414,0.5469292430346024,0.0014751754110423384
*;crossover;2004,Brand,Toyota,117255.0,246932.09684906807,-129677.09684906807,0.5469882064022094,0.004403745368140486
*;crossover;2005,Brand,Toyota,172800.0,861097.5958475751,-688297.5958475751,0.5423917989382326,0.006023353211932025
*;crossover;2002,Brand,Mercedes-Benz,89500.0,145493.84101547682,-55993.84101547682,0.5475940263365516,0.0023514572477723486
*;crossover;2015,Brand,BMW,764799.0,2062141.27593556,-1297342.27593556,0.5373740464405724,0.028294830639728846
*;crossover;1986,Brand,Mitsubishi,5500.0,-1,5501.0,0.5480995489990481,6.787238381071492e-05
*;crossover;1993,Brand,Toyota,16500.0,-1,16501.0,0.5481899670739662,0.00020361715143214475
*;vagon;1991,Brand,Volkswagen,3300.0,-1,3301.0,0.548081465084515,4.072343028642895e-05
*;vagon;1999,Brand,Audi,35248.0,82157.20505342606,-46909.20505342606,0.5476687121022608,0.0007428694110249848
*;vagon;2003,Brand,Audi,110398.0,169989.14351963706,-59591.14351963706,0.5475644520615981,0.00211139879645056
*;vagon;2007,Brand,BMW,103599.0,-1,103600.0,0.5489058169774841,0.002674134900841907
*;vagon;2011,Brand,Volkswagen,217479.0,866318.1494913904,-648839.1494913904,0.5427166620414219,0.006313242333404299
*;vagon;2016,Brand,Volkswagen,34899.14,-1,34900.14,0.5483411991952291,0.0010433397137290146
*;vagon;1997,Brand,Mercedes-Benz,14200.0,77530.96027632139,-63330.96027632139,0.5475337058634775,0.00048373264963567523
*;vagon;2006,Brand,Audi,62000.0,186634.16707920568,-124634.16707920568,0.5470296726139913,0.0022576822942127804
*;vagon;2012,Brand,Renault,212625.0,1286559.480056024,-1073934.480056024,0.5392153757025825,0.006665981282285295
*;vagon;1994,Brand,Volkswagen,7900.0,41978.19647754368,-34078.19647754368,0.5477741943246213,0.00017338308955282627
*;vagon;2008,Brand,Volkswagen,82397.0,247941.83156381387,-165544.83156381387,0.5466932640641328,0.003262650170647906
*;vagon;2001,Brand,Audi,24750.0,76542.33678833483,-51792.336788334826,0.5476285675624964,0.0009020733425780818
*;vagon;2013,Brand,Volkswagen,132500.0,272429.9505032317,-139929.95050323172,0.546903899266258,0.004808437541720228
*;vagon;1998,Brand,Audi,15949.0,60461.43968583948,-44512.43968583948,0.5476884158860857,0.00040907302744388883
*;vagon;2010,Brand,Audi,164899.0,209328.0196747469,-44429.0196747469,0.5476891016790377,0.004312944459035169
*;vagon;1989,Brand,Toyota,5199.0,-1,5200.0,0.5480970747966338,6.41579133512558e-05
*;vagon;2009,Brand,Toyota,66666.0,70853.02698645393,-4187.02698645393,0.5480199130461609,0.0023911440816514863
*;vagon;1996,Brand,Audi,17200.0,17483.177812479793,-283.1778124797929,0.5480520030684923,0.0005004045751862709
*;vagon;2014,Brand,BMW,32500.0,106310.36074967719,-73810.36074967719,0.5474475499311532,0.0012239858887755925
*;vagon;2000,Brand,Audi,42098.0,69537.69527130717,-27439.695271307166,0.547828767344261,0.0010057083024403333
*;vagon;2004,Brand,Audi,53648.0,157500.42632466173,-103852.42632466173,0.5472005480354839,0.001401836215226506
*;vagon;1987,Brand,Mercedes-Benz,2500.0,-1,2501.0,0.5480748890908573,5.429790704857193e-05
*;vagon;1990,Brand,Volkswagen,2600.0,-1,2601.0,0.5480757110907859,3.208512689233796e-05
*;vagon;2005,Brand,Audi,45900.0,170316.27619333405,-124416.27619333405,0.5470314642414307,0.001678977668975785
*;vagon;1995,Brand,Volkswagen,17600.0,12803.222583145342,4796.777416854658,0.548093760327631,0.0003362768106985421
*;vagon;2002,Brand,Audi,43899.0,58247.66629405912,-14348.66629405912,0.5479363819057507,0.00111741390575935
*;vagon;2015,Brand,BMW,69888.0,1312637.248958587,-1242749.248958587,0.5378240781842988,0.0017558490670494616
*;vagon;1992,Brand,Volkswagen,3000.0,-1,3001.0,0.5480789990884393,5.368088537756543e-05
*;vagon;1988,Brand,Volkswagen,4750.0,-1,4751.0,0.5480933840393948,5.8617058745617425e-05
*;vagon;1986,Brand,Volkswagen,2200.0,-1,2201.0,0.5480724230898351,2.7148953524285966e-05
*;vagon;1993,Brand,BMW,4500.0,-1,4501.0,0.5480913290502664,9.872346736103988e-05
*;other;1991,Brand,Mercedes-Benz,4500.0,-1,4501.0,0.5480913290502664,9.254091021755475e-05
