Subspace,Breackdown,Breackdown Top 1 Value,Measure,Predicted Measure,Error,Sig,Impact
2009/1/1;GMC;*,Category,Pickup,121949,-1,121950,0.6046400331287695,0.010767014777275263
2009/1/1;Honda;*,Category,Subcompact,327037,507854.16408351366,-180817.16408351366,0.5828345840671434,0.0374343437992775
2009/1/1;Hyundai;*,Category,Midsize,120028,160953.13927277207,-40925.13927277207,0.5929457274910133,0.017659935092826453
2009/1/1;Mazda;*,Category,Compact,96466,272562.1017338737,-176096.10173387371,0.5831767488315821,0.007879109020768762
2009/1/1;Toyota;*,Category,Subcompact,360617,637379.0031349977,-276762.0031349977,0.5758676211773457,0.0443204672177901
2009/1/1;Volkswagen;*,Category,Midsize,35010,38086.78921883161,-3076.789218831611,0.5956710237068774,0.004121291676839204
2010/1/1;BMW;*,Category,Compact,100910,217141.92767737195,-116231.92767737195,0.5875099291001616,0.010040841596352995
2010/1/1;Ford;*,Category,SUV,407686,885405.3007678777,-477719.3007678777,0.5612006943698754,0.048091923972555496
2010/1/1;GMC;*,Category,SUV,181392,-1,181393,0.608885229386226,0.014559865791846717
2010/1/1;Honda;*,Category,Subcompact,314572,440252.8527977261,-125680.85279772611,0.5868266766440356,0.03718053215415837
2010/1/1;Hyundai;*,Category,Midsize,196623,360016.85503497696,-163393.85503497696,0.5840970462061706,0.022676911825725007
2010/1/1;Mazda;*,Category,Compact,106353,280731.07314307767,-174378.07314307767,0.5833012494325478,0.008644695081163162
2010/1/1;Toyota;*,Category,Midsize,327804,320391.48004657566,7412.519953424344,0.596425498752323,0.04312143071671956
2010/1/1;Volkswagen;*,Category,Midsize,40484,96983.46257843578,-56499.46257843578,0.5918229714221555,0.005367085355524244
2011/1/1;BMW;*,Category,Compact,94371,437726.43126959604,-343355.43126959604,0.5710178739850829,0.011308713786223812
2011/1/1;Ford;*,Category,SUV,552198,551865.5164642358,332.48353576415684,0.5959162850603379,0.05912283169861117
2011/1/1;GMC;*,Category,SUV,221940,-1,221941,0.6117736243103555,0.017366300017407355
2011/1/1;Honda;*,Category,Subcompact,280470,245731.2780292445,34738.72197075549,0.5983893268085042,0.0340301931851482
2011/1/1;Hyundai;*,Category,Midsize,225961,653673.8693721112,-427712.86937211116,0.5648591059664588,0.026893177594069968
2011/1/1;Mazda;*,Category,Compact,102417,87625.74054439683,14791.259455603169,0.5969560220025427,0.009437012562125464
2011/1/1;Toyota;*,Category,Midsize,308510,290946.5943940417,17563.40560595831,0.597155290202876,0.03927329219066637
2011/1/1;Volkswagen;*,Category,Midsize,52337,187235.13623841663,-134898.13623841663,0.5861599207141808,0.006138601594542922
2007/1/1;*;Compact,Brand,BMW,196632,1125356.360757809,-928724.3607578089,0.5280066777118206,0.027016935860282802
2007/1/1;*;Fullsize,Brand,Ford,129079,-1,129080,0.6051498978209094,0.00656206196507508
2007/1/1;*;Midsize,Brand,Toyota,473108,1623244.2239497127,-1150136.2239497127,0.5116246275183106,0.05735495421719635
2007/1/1;*;Sporty,Brand,Ford,134626,38307.913816550645,96318.08618344936,0.6028056267432944,0.007595190314941751
2007/1/1;*;Subcompact,Brand,Toyota,456189,3431875.751912239,-2975686.751912239,0.3783292991674554,0.04311258106554179
2007/1/1;*;SUV,Brand,Ford,523825,2450867.2855062503,-1927042.2855062503,0.45416993003070805,0.07409826616174389
2007/1/1;*;Pickup,Brand,GMC,229131,-1,229132,0.6122852280389932,0.013769053663919808
2007/1/1;*;MPV,Brand,Mazda,13717,-1,13718,0.5968788668951099,0.0006257250783787147
2008/1/1;*;Compact,Brand,Ford,195823,571746.6817399175,-375923.6817399175,0.5686420944164168,0.024099424827413556
2008/1/1;*;Fullsize,Brand,Ford,101224,-1,101225,0.6031569786463493,0.005177502106581915
2008/1/1;*;Midsize,Brand,Toyota,436617,1389461.1615671073,-952844.1615671073,0.5262238763908327,0.0549670993689925
2008/1/1;*;Sporty,Brand,Ford,91251,13597.517594869025,77653.48240513097,0.6014684168461881,0.005314352382526811
2008/1/1;*;Subcompact,Brand,Toyota,453335,4072650.7872979767,-3619315.7872979767,0.33381720312575824,0.044970734112321595
2008/1/1;*;SUV,Brand,Ford,400904,1922973.8011313688,-1522069.8011313688,0.4840755512945664,0.05703965118141931
2008/1/1;*;Pickup,Brand,GMC,183518,-1,183519,0.6090368236192193,0.01137636343929924
2008/1/1;*;MPV,Brand,Mazda,22021,-1,22022,0.5974757312075083,0.001004526642194188
2009/1/1;*;Compact,Brand,Ford,160433,464240.5394746359,-303807.5394746359,0.5738993390134414,0.021297552277717745
2009/1/1;*;Fullsize,Brand,Ford,78872,-1,78873,0.6015558247346477,0.004020022472639981
2009/1/1;*;Midsize,Brand,Toyota,356824,1255745.3631941925,-898921.3631941925,0.5302087706099536,0.04812568037395524
2009/1/1;*;Sporty,Brand,Ford,66623,7435.386734487671,59187.61326551233,0.6001442716504989,0.003690350157888725
2009/1/1;*;Subcompact,Brand,Toyota,360617,3689278.494980224,-3328661.494980224,0.35367374247097993,0.03675802973555783
2009/1/1;*;SUV,Brand,Ford,345437,1583762.7857996942,-1238325.7857996942,0.505092550814051,0.049827960956433805
2009/1/1;*;Pickup,Brand,GMC,121949,-1,121950,0.6046400331287695,0.008099209881246804
2009/1/1;*;MPV,Brand,Mazda,18488,-1,18489,0.5972218184265167,0.0008433626338897483
2010/1/1;*;Compact,Brand,Ford,172421,434913.80043356324,-262492.80043356324,0.5769053264063917,0.024642902889949386
2010/1/1;*;Fullsize,Brand,Ford,102581,-1,102582,0.6032541297462367,0.005238354862618745
2010/1/1;*;Midsize,Brand,Toyota,327804,1456143.4593829017,-1128339.4593829017,0.513238670498709,0.05208567119221406
2010/1/1;*;Sporty,Brand,Ford,73716,7573.019500757567,66142.98049924243,0.6006431612009403,0.003951688568184829
2010/1/1;*;Subcompact,Brand,Honda,314572,2405748.4659469025,-2091176.4659469025,0.4421133007220521,0.03323947229073859
2010/1/1;*;SUV,Brand,Ford,407686,1723011.0182185776,-1315325.0182185776,0.49938814867848974,0.060998912131539754
2010/1/1;*;Pickup,Brand,GMC,137786,-1,137787,0.6057722891997697,0.008810876932918914
2010/1/1;*;MPV,Brand,Mazda,15683,-1,15684,0.5970201969845449,0.0007154076258812701
2011/1/1;*;Compact,Brand,Hyundai,186361,569014.1113235416,-382653.1113235416,0.568150885202979,0.02707683066438802
2011/1/1;*;Fullsize,Brand,Ford,110251,-1,110252,0.6038031240093266,0.00554471701370072
2011/1/1;*;Midsize,Brand,Toyota,308510,1216136.5531414554,-907626.5531414554,0.5295656514004816,0.05281061272065282
2011/1/1;*;Sporty,Brand,Ford,70438,7798.324164763494,62639.67583523651,0.6003918991854373,0.003893527200908248
2011/1/1;*;Subcompact,Brand,Honda,280470,2317237.576950628,-2036767.5769506278,0.4461045793494754,0.03224466201813649
2011/1/1;*;SUV,Brand,Ford,552198,1319140.303284258,-766942.3032842581,0.539948458931583,0.07065274114752058
2011/1/1;*;Pickup,Brand,GMC,158760,-1,158761,0.6072704355737409,0.010473242851580218
2011/1/1;*;MPV,Brand,Mazda,19155,-1,19156,0.5972697581183369,0.0008737890119081636
*;BMW;Compact,Year,2007/1/1,196632,131548.06322905267,65083.93677094733,0.6005672094629062,0.027157344243402267
*;BMW;Fullsize,Year,2007/1/1,14773,15683.2465517924,-910.2465517923993,0.5958268880492404,0.002730391088893925
*;BMW;Midsize,Year,2011/1/1,51491,52983.62284981981,-1492.6228498198107,0.5957849925150691,0.008074303131024833
*;BMW;Sporty,Year,2007/1/1,19130,18978.01541122797,151.98458877202938,0.5959033010018796,0.002382015903096867
*;BMW;Subcompact,Year,2010/1/1,13132,15142.650570474723,-2010.6505704747233,0.5957477252261999,0.0025628407343787235
*;BMW;SUV,Year,2011/1/1,74532,99769.85183425837,-25237.85183425837,0.5940758555524569,0.012790984741741633
*;Ford;Compact,Year,2008/1/1,195823,188492.9383938685,7330.061606131494,0.5964195690833595,0.04003358670705757
*;Ford;Fullsize,Year,2007/1/1,129079,141897.2115132401,-12818.211513240094,0.5949700238062523,0.023812267331722516
*;Ford;Midsize,Year,2011/1/1,248067,298766.74870712514,-50699.74870712514,0.5922411625815118,0.04311139502981694
*;Ford;Sporty,Year,2007/1/1,134626,112090.84244400788,22535.15755599212,0.5975126078532425,0.019918740130814266
*;Ford;Subcompact,Year,2011/1/1,68574,24830.138463556163,43743.86153644384,0.5990359498889851,0.007201335220772339
*;Ford;SUV,Year,2011/1/1,552198,686633.2023642635,-134435.20236426347,0.5861934141699148,0.10172765262363875
*;Ford;Pickup,Year,2007/1/1,72711,88050.17530697312,-15339.17530697312,0.5947885636581944,0.014614651518983323
*;GMC;SUV,Year,2011/1/1,221940,310519.8919502499,-88579.8919502499,0.5895079194333864,0.039179549751644116
*;GMC;Pickup,Year,2007/1/1,229131,253210.48111947192,-24079.481119471922,0.5941592748008208,0.03791409524998166
*;Honda;Midsize,Year,2007/1/1,392231,504398.3429240023,-112167.34292400233,0.5878037580937457,0.07164873745584754
*;Honda;Subcompact,Year,2008/1/1,419083,484271.8431234283,-65188.84312342829,0.5911962238152216,0.07885718889096902
*;Honda;SUV,Year,2007/1/1,254378,250663.99482624873,3714.0051737512695,0.5961595127741947,0.05164136396297963
*;Hyundai;Compact,Year,2011/1/1,186361,178786.79053902143,7574.209460978571,0.5964371259553947,0.027475886069043335
*;Hyundai;Midsize,Year,2011/1/1,225961,287013.8131768547,-61052.81317685469,0.5914945765558457,0.036745986911274675
*;Hyundai;Subcompact,Year,2009/1/1,68086,77825.3274223506,-9739.327422350601,0.5951916156187694,0.011958342046134236
*;Hyundai;SUV,Year,2007/1/1,133897,160028.00882533292,-26131.008825332916,0.5940115325661368,0.025434490502773317
*;Mazda;Compact,Year,2007/1/1,120291,122107.79476310674,-1816.7947631067364,0.5957616714549363,0.024427044388025638
*;Mazda;Midsize,Year,2007/1/1,57575,65943.77761069,-8368.777610689998,0.5952902462893976,0.009871649038526454
*;Mazda;Subcompact,Year,2011/1/1,13952,3925.9711024436942,10026.028897556305,0.5966134275167231,0.0010736360315463608
*;Mazda;SUV,Year,2007/1/1,41653,53149.95766751551,-11496.957667515511,0.5950651201213945,0.007001077650306308
*;Mazda;MPV,Year,2008/1/1,22021,25767.99194294892,-3746.99194294892,0.5956228052369174,0.004062810992252084
*;Toyota;Midsize,Year,2007/1/1,473108,557387.8795117135,-84279.87951171352,0.5898184084689335,0.08680244221177781
*;Toyota;Subcompact,Year,2007/1/1,456189,665314.897981549,-209125.89798154903,0.5807815665916081,0.08435733833147034
*;Toyota;SUV,Year,2007/1/1,391599,364672.2690832711,26926.730916728906,0.5978281605836613,0.06978926152306693
*;Volkswagen;Compact,Year,2011/1/1,34706,40308.684198193834,-5602.684198193834,0.5954892878458772,0.0050397851122227005
*;Volkswagen;Midsize,Year,2011/1/1,52337,49640.56844017449,2696.4315598255125,0.5960863241564219,0.009089504094742724
*;Volkswagen;Sporty,Year,2008/1/1,12837,18754.989355326874,-5917.989355326874,0.5954666004774561,0.0021443525905392303
*;Volkswagen;Subcompact,Year,2007/1/1,31021,75017.05116809976,-43996.05116809976,0.5927244049729122,0.0043147979670252875
*;Volkswagen;SUV,Year,2011/1/1,33525,35176.957841812095,-1651.9578418120946,0.5957735299330567,0.0050531508225066515
